Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1732838215.701422,2008,4,1
1,NewOrder,1732838215.701880,5400,2,1
2,Payment,1732838215.702046,2370,7,1
1,NewOrder,1732838215.703432,5154,4,1
2,Payment,1732838215.704273,2163,9,1
1,NewOrder,1732838215.704420,7579,7,1
2,Payment,1732838215.704540,2142,3,1
2,Payment,1732838215.706440,2383,9,1
2,Payment,1732838215.706687,1984,3,1
1,NewOrder,1732838215.707137,6613,1,1
2,Payment,1732838215.707285,2225,2,1
2,Payment,1732838215.707444,1939,8,1
1,NewOrder,1732838215.707641,9683,0,1
2,Payment,1732838215.708590,2125,4,1
2,Payment,1732838215.708674,2043,3,1
1,NewOrder,1732838215.708826,5002,9,1
2,Payment,1732838215.709386,2069,8,1
1,NewOrder,1732838215.709514,4668,2,1
5,StockLevel,1732838215.710391,2280,5,1
2,Payment,1732838215.710717,2252,4,1
1,NewOrder,1732838215.710721,6343,3,1
2,Payment,1732838215.711335,2080,6,1
2,Payment,1732838215.711458,2142,8,1
3,OrderStatus,1732838215.712003,965,7,1
2,Payment,1732838215.712674,2058,5,1
2,Payment,1732838215.712971,1957,7,1
2,Payment,1732838215.712972,2062,4,1
1,NewOrder,1732838215.713418,6444,6,1
1,NewOrder,1732838215.713604,4530,8,1
2,Payment,1732838215.713754,2031,1,1
5,StockLevel,1732838215.713832,2162,9,1
2,Payment,1732838215.714186,2090,2,1
2,Payment,1732838215.714735,1891,5,1
2,Payment,1732838215.714931,1996,7,1
4,Delivery,1732838215.715036,18273,4,1
1,NewOrder,1732838215.715790,9370,1,1
1,NewOrder,1732838215.715997,7366,9,1
5,StockLevel,1732838215.716281,2022,2,1
1,NewOrder,1732838215.716629,7045,5,1
2,Payment,1732838215.716930,2050,7,1
2,Payment,1732838215.717069,2198,3,1
3,OrderStatus,1732838215.717327,969,0,1
2,Payment,1732838215.718137,1993,8,1
1,NewOrder,1732838215.718301,5652,0,1
2,Payment,1732838215.718308,2201,2,1
3,OrderStatus,1732838215.718983,1060,7,1
2,Payment,1732838215.719271,2299,3,1
2,Payment,1732838215.719878,2229,6,1
1,NewOrder,1732838215.720047,8127,7,1
1,NewOrder,1732838215.720134,7172,8,1
5,StockLevel,1732838215.720512,2016,2,1
2,Payment,1732838215.721574,1968,3,1
1,NewOrder,1732838215.722109,10016,6,1
2,Payment,1732838215.722532,1915,2,1
1,NewOrder,1732838215.723367,4949,9,1
4,Delivery,1732838215.723554,17135,3,1
2,Payment,1732838215.723678,1969,5,1
2,Payment,1732838215.723957,2399,0,1
1,NewOrder,1732838215.724451,5356,2,1
1,NewOrder,1732838215.725165,5208,1,1
2,Payment,1732838215.725650,2330,5,1
2,Payment,1732838215.726360,2113,0,1
1,NewOrder,1732838215.727309,7790,8,1
2,Payment,1732838215.727984,2052,5,1
2,Payment,1732838215.728178,2054,7,1
1,NewOrder,1732838215.728319,215077,9,1
1,NewOrder,1732838215.728477,10540,0,1
2,Payment,1732838215.729811,1925,2,1
5,StockLevel,1732838215.730038,1908,5,1
2,Payment,1732838215.730235,2021,7,1
1,NewOrder,1732838215.730377,6185,1,1
1,NewOrder,1732838215.731739,9068,2,1
1,NewOrder,1732838215.731949,8062,5,1
3,OrderStatus,1732838215.732128,963,6,1
1,NewOrder,1732838215.732259,8350,7,1
1,NewOrder,1732838215.733093,7403,6,1
2,Payment,1732838215.733312,1986,4,1
1,NewOrder,1732838215.735103,8577,8,1
3,OrderStatus,1732838215.735300,977,4,1
1,NewOrder,1732838215.736280,8648,4,1
2,Payment,1732838215.736566,2498,1,1
1,NewOrder,1732838215.739021,9292,0,1
2,Payment,1732838215.739067,2107,1,1
5,StockLevel,1732838215.740014,1231,5,1
1,NewOrder,1732838215.740500,11106,6,1
1,NewOrder,1732838215.740612,5442,7,1
2,Payment,1732838215.740694,2085,3,1
2,Payment,1732838215.740811,2076,2,1
1,NewOrder,1732838215.741177,9702,1,1
1,NewOrder,1732838215.741247,5417,5,1
2,Payment,1732838215.742782,2047,3,1
2,Payment,1732838215.742893,2135,2,1
2,Payment,1732838215.743683,6931,8,1
3,OrderStatus,1732838215.744832,920,3,1
1,NewOrder,1732838215.744930,11916,4,1
2,Payment,1732838215.745031,1972,2,1
4,Delivery,1732838215.745756,18730,3,1
2,Payment,1732838215.746057,2036,7,1
2,Payment,1732838215.746668,2420,5,1
2,Payment,1732838215.747008,1909,2,1
5,StockLevel,1732838215.748095,2229,7,1
5,StockLevel,1732838215.748318,3111,0,1
5,StockLevel,1732838215.748921,1958,2,1
2,Payment,1732838215.749091,1985,5,1
1,NewOrder,1732838215.750326,8626,7,1
2,Payment,1732838215.750617,1950,8,1
5,StockLevel,1732838215.750884,1656,2,1
4,Delivery,1732838215.750884,30263,1,1
1,NewOrder,1732838215.751079,17234,5,1
2,Payment,1732838215.751432,4930,0,1
2,Payment,1732838215.751608,4677,6,1
1,NewOrder,1732838215.752543,20346,2,1
2,Payment,1732838215.752569,3220,8,1
2,Payment,1732838215.755792,1861,8,1
4,Delivery,1732838215.756288,16472,6,1
2,Payment,1732838215.756366,2029,0,1
1,NewOrder,1732838215.756849,10326,4,1
2,Payment,1732838215.757655,1956,8,1
1,NewOrder,1732838215.758399,9362,0,1
1,NewOrder,1732838215.758956,6838,7,1
2,Payment,1732838215.759613,1976,8,1
2,Payment,1732838215.761592,1864,8,1
2,Payment,1732838215.763460,1945,8,1
1,NewOrder,1732838215.764491,7607,3,1
2,Payment,1732838215.765407,1882,8,1
3,OrderStatus,1732838215.765797,980,7,1
2,Payment,1732838215.766780,2129,7,1
5,StockLevel,1732838215.767178,1980,4,1
2,Payment,1732838215.767292,1898,8,1
2,Payment,1732838215.767765,2140,0,1
2,Payment,1732838215.768317,2092,5,1
1,NewOrder,1732838215.768912,4812,7,1
2,Payment,1732838215.769160,2288,4,1
2,Payment,1732838215.769193,1932,8,1
2,Payment,1732838215.769916,2349,0,1
1,NewOrder,1732838215.770412,5469,5,1
1,NewOrder,1732838215.771129,8083,8,1
1,NewOrder,1732838215.771450,9574,4,1
1,NewOrder,1732838215.772102,7595,3,1
1,NewOrder,1732838215.772269,13147,0,1
2,Payment,1732838215.772764,1850,6,1
1,NewOrder,1732838215.772894,6022,2,1
1,NewOrder,1732838215.773727,5080,7,1
2,Payment,1732838215.774617,2210,6,1
1,NewOrder,1732838215.775886,9305,5,1
2,Payment,1732838215.776830,2085,6,1
1,NewOrder,1732838215.778810,7435,7,1
1,NewOrder,1732838215.778917,6963,6,1
1,NewOrder,1732838215.778920,5408,2,1
1,NewOrder,1732838215.779215,9176,8,1
2,Payment,1732838215.779701,2216,3,1
1,NewOrder,1732838215.781027,10582,4,1
2,Payment,1732838215.781151,2988,1,1
2,Payment,1732838215.781921,2897,3,1
2,Payment,1732838215.784143,2144,1,1
2,Payment,1732838215.784332,2062,2,1
1,NewOrder,1732838215.784822,9514,3,1
2,Payment,1732838215.785194,2212,5,1
1,NewOrder,1732838215.785420,8013,0,1
1,NewOrder,1732838215.785883,6768,6,1
1,NewOrder,1732838215.786248,9192,7,1
1,NewOrder,1732838215.786291,9614,1,1
2,Payment,1732838215.786397,1852,2,1
1,NewOrder,1732838215.787408,9710,5,1
1,NewOrder,1732838215.788253,8469,2,1
1,NewOrder,1732838215.788395,6087,8,1
3,OrderStatus,1732838215.791613,1029,4,1
2,Payment,1732838215.792644,2101,4,1
2,Payment,1732838215.792655,1975,6,1
2,Payment,1732838215.793436,2135,0,1
1,NewOrder,1732838215.794340,10034,3,1
2,Payment,1732838215.794485,1911,8,1
3,OrderStatus,1732838215.794633,960,6,1
3,OrderStatus,1732838215.794748,949,4,1
2,Payment,1732838215.795444,2026,7,1
2,Payment,1732838215.795575,2008,0,1
1,NewOrder,1732838215.795595,5452,6,1
1,NewOrder,1732838215.795699,5199,4,1
2,Payment,1732838215.795909,2197,1,1
2,Payment,1732838215.796399,1812,8,1
2,Payment,1732838215.796726,1855,2,1
1,NewOrder,1732838215.797124,9848,5,1
1,NewOrder,1732838215.797476,8549,7,1
2,Payment,1732838215.797591,2129,0,1
1,NewOrder,1732838215.798110,10062,1,1
2,Payment,1732838215.798214,2011,8,1
5,StockLevel,1732838215.798584,1293,2,1
1,NewOrder,1732838215.799724,10674,0,1
5,StockLevel,1732838215.799881,1248,2,1
2,Payment,1732838215.800228,1988,8,1
2,Payment,1732838215.800901,2171,4,1
1,NewOrder,1732838215.801050,7437,6,1
2,Payment,1732838215.801132,2081,2,1
1,NewOrder,1732838215.802219,4608,8,1
2,Payment,1732838215.803073,2022,4,1
1,NewOrder,1732838215.803217,5683,2,1
3,OrderStatus,1732838215.804379,1009,3,1
2,Payment,1732838215.805098,2021,4,1
2,Payment,1732838215.805392,2069,3,1
1,NewOrder,1732838215.806028,7080,7,1
1,NewOrder,1732838215.806830,5998,8,1
1,NewOrder,1732838215.806974,6258,5,1
2,Payment,1732838215.807122,2059,4,1
2,Payment,1732838215.807465,2184,3,1
1,NewOrder,1732838215.808177,8614,1,1
3,OrderStatus,1732838215.808490,938,6,1
1,NewOrder,1732838215.808904,9504,2,1
2,Payment,1732838215.809183,2303,4,1
2,Payment,1732838215.809430,2177,6,1
2,Payment,1732838215.809654,2071,3,1
2,Payment,1732838215.810401,2072,0,1
1,NewOrder,1732838215.811489,4780,4,1
2,Payment,1732838215.811609,2063,6,1
2,Payment,1732838215.811728,2028,3,1
1,NewOrder,1732838215.812477,5076,0,1
2,Payment,1732838215.812832,1886,8,1
1,NewOrder,1732838215.813114,6402,7,1
1,NewOrder,1732838215.813234,9581,5,1
1,NewOrder,1732838215.813674,6403,6,1
2,Payment,1732838215.813760,2094,3,1
1,NewOrder,1732838215.814722,6949,8,1
1,NewOrder,1732838215.815858,9002,3,1
1,NewOrder,1732838215.816272,5961,4,1
1,NewOrder,1732838215.816794,7464,1,1
2,Payment,1732838215.817557,2093,0,1
1,NewOrder,1732838215.818411,9304,2,1
2,Payment,1732838215.819520,2042,7,1
2,Payment,1732838215.819665,2009,0,1
2,Payment,1732838215.820080,1975,6,1
2,Payment,1732838215.821565,1952,7,1
1,NewOrder,1732838215.821674,5900,8,1
1,NewOrder,1732838215.821681,6586,0,1
2,Payment,1732838215.822057,2028,6,1
2,Payment,1732838215.822237,2124,4,1
2,Payment,1732838215.822818,2199,5,1
2,Payment,1732838215.823520,2333,7,1
1,NewOrder,1732838215.824087,5568,6,1
1,NewOrder,1732838215.824263,8495,1,1
2,Payment,1732838215.824363,2050,4,1
5,StockLevel,1732838215.824883,2098,3,1
2,Payment,1732838215.825021,2126,5,1
1,NewOrder,1732838215.825856,6020,7,1
2,Payment,1732838215.826415,2062,4,1
2,Payment,1732838215.826984,2024,3,1
5,StockLevel,1732838215.827149,1763,5,1
3,OrderStatus,1732838215.827577,890,8,1
2,Payment,1732838215.827719,1829,2,1
1,NewOrder,1732838215.828270,7555,0,1
2,Payment,1732838215.828469,2201,8,1
1,NewOrder,1732838215.828480,4721,4,1
1,NewOrder,1732838215.828915,6432,5,1
1,NewOrder,1732838215.829012,5319,3,1
2,Payment,1732838215.829552,1913,2,1
1,NewOrder,1732838215.829658,8358,6,1
2,Payment,1732838215.830673,1895,8,1
2,Payment,1732838215.831468,1819,2,1
2,Payment,1732838215.831880,2127,7,1
1,NewOrder,1732838215.832571,5979,8,1
1,NewOrder,1732838215.832762,8125,1,1
2,Payment,1732838215.833204,1934,4,1
5,StockLevel,1732838215.833292,1666,2,1
2,Payment,1732838215.834010,2161,7,1
4,Delivery,1732838215.834335,18257,3,1
1,NewOrder,1732838215.834960,8879,2,1
2,Payment,1732838215.835140,2074,4,1
1,NewOrder,1732838215.835350,7338,5,1
2,Payment,1732838215.835832,2068,0,1
1,NewOrder,1732838215.836174,7209,7,1
1,NewOrder,1732838215.837217,6872,4,1
1,NewOrder,1732838215.837905,8681,0,1
2,Payment,1732838215.838018,1966,6,1
1,NewOrder,1732838215.838553,6057,8,1
5,StockLevel,1732838215.839986,1970,6,1
1,NewOrder,1732838215.840892,5205,1,1
1,NewOrder,1732838215.841958,8370,6,1
3,OrderStatus,1732838215.842691,941,5,1
1,NewOrder,1732838215.843386,5033,7,1
1,NewOrder,1732838215.843635,5827,5,1
1,NewOrder,1732838215.843855,6686,2,1
2,Payment,1732838215.844092,2328,4,1
1,NewOrder,1732838215.844613,7407,8,1
2,Payment,1732838215.846101,2131,1,1
2,Payment,1732838215.846423,2134,4,1
2,Payment,1732838215.846589,1968,0,1
2,Payment,1732838215.848237,2197,1,1
2,Payment,1732838215.848422,2159,7,1
2,Payment,1732838215.848560,2099,4,1
2,Payment,1732838215.848566,2092,0,1
1,NewOrder,1732838215.849465,8703,5,1
1,NewOrder,1732838215.850331,6689,6,1
2,Payment,1732838215.850438,2052,1,1
5,StockLevel,1732838215.850545,1195,2,1
1,NewOrder,1732838215.850585,6240,7,1
2,Payment,1732838215.850661,2235,0,1
1,NewOrder,1732838215.850662,10011,4,1
1,NewOrder,1732838215.851742,5979,2,1
5,StockLevel,1732838215.852022,1310,8,1
2,Payment,1732838215.852494,2117,1,1
1,NewOrder,1732838215.852596,4875,3,1
2,Payment,1732838215.852900,1975,0,1
2,Payment,1732838215.853334,2027,8,1
1,NewOrder,1732838215.854615,5693,1,1
1,NewOrder,1732838215.854878,8531,0,1
